jira_date,jira_id,jira_policy,jira_offender,jira_status
08-25-2024,https://jira.uberinternal.com/browse/DACT-6548817,Account sharing,DP,NAN
08-25-2024,https://jira.uberinternal.com/browse/DACT-6548818,Account sharing,Driver,Rejected
08-25-2024,https://jira.uberinternal.com/browse/DACT-6548819,Account sharing,DP,Rejected
08-25-2024,https://jira.uberinternal.com/browse/DACT-6548820,Account sharing,DP,Rejected
08-25-2024,https://jira.uberinternal.com/browse/DACT-6548821,Dangerous driving,Driver,NAN
08-25-2024,https://jira.uberinternal.com/browse/DACT-6548822,Dangerous driving,Driver,NAN
08-25-2024,https://jira.uberinternal.com/browse/DACT-6548823,Dangerous driving,Driver,Rejected
08-25-2024,https://jira.uberinternal.com/browse/DACT-6548824,Dangerous driving,Driver,Escalated
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548825,Dangerous driving,Driver,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548826,Dangerous driving,Driver,NAN
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548827,Dangerous driving,Driver,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548828,Dangerous driving,Driver,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548829,IPC,Driver,NAN
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548830,IPC,Eater,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548831,IPC,Driver,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548832,IPC,Eater,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548833,IPC,Eater,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548834,SIPC,Driver,NAN
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548835,Street hail,Driver,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548836,Street hail,Driver,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548837,Account sharing,Driver,NAN
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548838,Account sharing,Driver,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548839,Account sharing,DP,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548840,Account sharing,DP,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548841,Account sharing,DP,Rejected
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548842,Account sharing,DP,NAN
08-26-2024,https://jira.uberinternal.com/browse/DACT-6548843,Account sharing,DP,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548844,IPC,Driver,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548845,IPC,Driver,NAN
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548846,IPC,Rider,NAN
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548847,SIPC,Driver,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548848,Dangerous driving,Driver,Escalated
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548849,Dangerous driving,Driver,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548850,Dangerous driving,Driver,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548851,IPC,Driver,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548852,Street hail,Driver,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548853,Account sharing,Driver,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548854,Account sharing,DP,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548855,Account sharing,DP,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548856,Account sharing,DP,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548857,Account sharing,DP,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548858,Account sharing,DP,Rejected
08-27-2024,https://jira.uberinternal.com/browse/DACT-6548859,Dangerous driving,Driver,Rejected
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548860,Dangerous driving,Driver,NAN
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548861,Dangerous driving,Driver,Rejected
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548862,Dangerous driving,Driver,Rejected
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548863,Dangerous driving,Driver,Rejected
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548864,IPC,Driver,NAN
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548865,IPC,Driver,NAN
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548866,IPC,Driver,NAN
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548867,IPC,Rider,NAN
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548868,IPC,Rider,NAN
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548869,SIPC,Driver,NAN
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548870,SIPC,Driver,Escalated
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548871,Wrong vehicle,Driver,NAN
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548872,Account sharing,DP,Rejected
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548873,Account sharing,Driver,Rejected
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548874,Account sharing,DP,Rejected
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548875,Account sharing,DP,Rejected
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548876,Account sharing,DP,Rejected
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548877,Account sharing,DP,Rejected
08-30-2024,https://jira.uberinternal.com/browse/DACT-6548878,Account sharing,DP,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548879,Dangerous driving,Driver,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548880,Dangerous driving,Driver,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548881,Dangerous driving,Driver,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548882,Dangerous driving,Driver,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548883,Dangerous driving,Driver,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548884,Dangerous driving,Driver,NAN
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548885,IPC,Rider,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548886,IPC,Driver,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548887,Account sharing,DP,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548888,Account sharing,DP,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548889,Account sharing,DP,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548890,Account sharing,DP,NAN
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548891,Account sharing,DP,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548892,Account sharing,DP,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548893,IPC,DP,Rejected
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548894,IPC,Rider,NAN
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548895,Dangerous driving,Driver,NAN
08-31-2024,https://jira.uberinternal.com/browse/DACT-6548896,SIPC,Driver,Rejected
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548897,IPC,Driver,Rejected
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548898,IPC,Driver,NAN
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548899,IPC,Driver,NAN
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548900,IPC,Rider,NAN
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548901,SIPC,Driver,NAN
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548902,SIPC,Driver,NAN
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548903,Account sharing,DP,Rejected
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548904,Account sharing,DP,Rejected
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548905,Account sharing,DP,NAN
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548906,Account sharing,DP,Rejected
09-01-2024,https://jira.uberinternal.com/browse/DACT-6548907,Account sharing,DP,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548908,IPC,Driver,NAN
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548909,IPC,Rider,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548910,IPC,Driver,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548911,IPC,Driver,NAN
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548912,Dangerous driving,Driver,NAN
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548913,Dangerous driving,Driver,NAN
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548914,Dangerous driving,Driver,NAN
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548915,Dangerous driving,Driver,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548916,Street hail,Driver,NAN
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548917,Account sharing,DP,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548918,Account sharing,DP,NAN
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548919,Account sharing,DP,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548920,Account sharing,DP,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548921,Account sharing,DP,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548922,Account sharing,DP,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548923,Account sharing,DP,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548924,Wrong vehicle,Driver,NAN
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548925,Dangerous driving,Driver,Rejected
09-02-2024,https://jira.uberinternal.com/browse/DACT-6548926,Account sharing,DP,Rejected
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548927,SIPC,Driver,NAN
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548928,IPC,Driver,NAN
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548929,IPC,Driver,NAN
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548930,Extra Passenger,Driver,Rejected
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548931,IPC,Driver,Rejected
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548932,Dangerous driving,Driver,Rejected
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548933,Dangerous driving,Driver,Rejected
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548934,Account sharing,DP,Rejected
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548935,Account sharing,DP,Rejected
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548936,Account sharing,DP,Rejected
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548937,Account sharing,DP,NAN
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548938,Account sharing,DP,Rejected
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548939,IPC,Driver,NAN
09-03-2024,https://jira.uberinternal.com/browse/DACT-6548940,Dangerous driving,Driver,NAN
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548941,Wrong vehicle,Driver,NAN
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548942,Account sharing,DP,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548943,Account sharing,DP,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548944,Account sharing,Driver,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548945,Account sharing,Driver,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548946,Account sharing,DP,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548947,Account sharing,DP,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548948,Account sharing,DP,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548949,Account sharing,DP,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548950,IPC,Driver,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548951,IPC,Driver,NAN
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548952,IPC,Rider,NAN
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548953,IPC,Rider,NAN
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548954,IPC,Rider,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548955,SIPC,Driver,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548956,Dangerous driving,Driver,Rejected
09-06-2024,https://jira.uberinternal.com/browse/DACT-6548957,Account sharing,Driver,Escalated
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548958,Dangerous driving,Driver,Escalated
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548959,Dangerous driving,Driver,Rejected
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548960,Dangerous driving,Driver,Rejected
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548961,Dangerous driving,Driver,Rejected
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548962,IPC,Driver,NAN
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548963,IPC,Driver,NAN
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548964,Account sharing,Driver,Rejected
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548965,Account sharing,DP,Rejected
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548966,Account sharing,DP,Rejected
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548967,Account sharing,DP,Rejected
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548968,Account sharing,DP,NAN
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548969,Account sharing,DP,NAN
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548970,Street hail,Driver,Rejected
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548971,SIPC,Driver,Rejected
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548972,SIPC,Driver,Rejected
09-07-2024,https://jira.uberinternal.com/browse/DACT-6548973,IPC,Rider,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548974,Substance Abuse,Rider,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548975,IPC,Driver,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548976,IPC,Rider,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548977,IPC,Driver,NAN
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548978,SIPC,Driver,NAN
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548979,IPC,Rider,NAN
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548980,IPC,Driver,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548981,Dangerous driving,Driver,NAN
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548982,Dangerous driving,Driver,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548983,Account sharing,DP,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548984,Account sharing,DP,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548985,Account sharing,DP,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548986,Account sharing,Driver,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548987,Account sharing,DP,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548988,Dangerous driving,Driver,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548989,Dangerous driving,Driver,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548990,IPC,Rider,Rejected
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548991,SIPC,Driver,Escalated
09-08-2024,https://jira.uberinternal.com/browse/DACT-6548992,Street hail,Driver,NAN
09-09-2024,https://jira.uberinternal.com/browse/DACT-6548993,Dangerous driving,Driver,Rejected
09-09-2024,https://jira.uberinternal.com/browse/DACT-6548994,Dangerous driving,Driver,Rejected
09-09-2024,https://jira.uberinternal.com/browse/DACT-6548995,Dangerous driving,Driver,Rejected
09-09-2024,https://jira.uberinternal.com/browse/DACT-6548996,Dangerous driving,Driver,Rejected
09-09-2024,https://jira.uberinternal.com/browse/DACT-6548997,Dangerous driving,Driver,Rejected
09-09-2024,https://jira.uberinternal.com/browse/DACT-6548998,Account sharing,DP,Rejected
09-09-2024,https://jira.uberinternal.com/browse/DACT-6548999,Account sharing,DP,Rejected
09-09-2024,https://jira.uberinternal.com/browse/DACT-6549000,Account sharing,DP,NAN
09-09-2024,https://jira.uberinternal.com/browse/DACT-6549001,Account sharing,Driver,Rejected
09-09-2024,https://jira.uberinternal.com/browse/DACT-6549002,Account sharing,Driver,Rejected
09-09-2024,https://jira.uberinternal.com/browse/DACT-6549003,Account sharing,Driver,Rejected
09-09-2024,https://jira.uberinternal.com/browse/DACT-6549004,Street hail,Driver,NAN
09-09-2024,https://jira.uberinternal.com/browse/DACT-6549005,IPC,Driver,NAN
09-09-2024,https://jira.uberinternal.com/browse/DACT-6549006,SIPC,Driver,Escalated
09-09-2024,https://jira.uberinternal.com/browse/DACT-6549007,SIPC,Driver,NAN
09-09-2024,https://jira.uberinternal.com/browse/DACT-6549008,IPC,Driver,Rejected
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549009,Account sharing,DP,Rejected
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549010,Account sharing,DP,Rejected
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549011,Account sharing,DP,Rejected
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549012,Account sharing,Driver,Rejected
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549013,Account sharing,DP,Rejected
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549014,IPC,Rider,NAN
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549015,SIPC,Driver,Escalated
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549016,Dangerous driving,Driver,Rejected
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549017,Dangerous driving,Driver,Rejected
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549018,Dangerous driving,Driver,NAN
09-10-2024,https://jira.uberinternal.com/browse/DACT-6549019,IPC,Driver,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549020,Dangerous driving,Driver,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549021,Dangerous driving,Driver,NAN
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549022,Dangerous driving,Driver,Escalated
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549023,Dangerous driving,Driver,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549024,Dangerous driving,Driver,Escalated
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549025,Extra Passenger,Driver,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549026,IPC,Rider,NAN
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549027,IPC,Driver,Escalated
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549028,Account sharing,DP,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549029,Account sharing,DP,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549030,Account sharing,Driver,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549031,Account sharing,Driver,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549032,Account sharing,DP,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549033,Account sharing,DP,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549034,Account sharing,DP,Rejected
09-14-2024,https://jira.uberinternal.com/browse/DACT-6549035,IPC,Driver,NAN
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549036,Account sharing,DP,Rejected
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549037,Account sharing,DP,Rejected
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549038,Account sharing,DP,NAN
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549039,Account sharing,DP,Rejected
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549040,Account sharing,DP,Rejected
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549041,IPC,Rider,NAN
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549042,Dangerous driving,Driver,Rejected
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549043,Dangerous driving,Driver,Rejected
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549044,Dangerous driving,Driver,NAN
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549045,SIPC,Driver,NAN
09-15-2024,https://jira.uberinternal.com/browse/DACT-6549046,IPC,Driver,NAN
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549047,IPC,Driver,NAN
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549048,IPC,Driver,NAN
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549049,Extra Passenger,Driver,Rejected
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549050,Dangerous driving,Driver,Rejected
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549051,Dangerous driving,Driver,Rejected
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549052,Account sharing,DP,Rejected
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549053,Dangerous driving,Driver,NAN
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549054,Account sharing,DP,Rejected
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549055,Account sharing,Driver,Rejected
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549056,Account sharing,DP,Rejected
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549057,Account sharing,DP,NAN
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549058,Account sharing,DP,Rejected
09-16-2024,https://jira.uberinternal.com/browse/DACT-6549059,Account sharing,DP,Rejected
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549060,IPC,Driver,NAN
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549061,IPC,Driver,Rejected
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549062,SIPC,Driver,NAN
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549063,Dangerous driving,Driver,NAN
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549064,Dangerous driving,Driver,Rejected
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549065,Account sharing,DP,Rejected
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549066,Account sharing,DP,Rejected
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549067,Account sharing,Driver,Rejected
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549068,Account sharing,Driver,Rejected
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549069,Account sharing,DP,NAN
09-17-2024,https://jira.uberinternal.com/browse/DACT-6549070,Extra Passenger,Driver,Escalated
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549071,IPC,Driver,NAN
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549072,IPC,Driver,NAN
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549073,IPC,Rider,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549074,SIPC,Driver,NAN
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549075,Dangerous driving,Driver,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549076,Dangerous driving,Driver,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549077,Dangerous driving,Driver,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549078,Dangerous driving,Driver,NAN
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549079,Dangerous driving,Driver,NAN
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549080,Dangerous driving,Driver,Escalated
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549081,Account sharing,DP,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549082,Account sharing,DP,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549083,Account sharing,DP,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549084,Account sharing,DP,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549085,Account sharing,DP,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549086,Account sharing,DP,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549087,Account sharing,DP,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549088,Dangerous driving,Driver,Rejected
09-20-2024,https://jira.uberinternal.com/browse/DACT-6549089,IPC,Rider,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549090,Dangerous driving,Driver,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549091,Dangerous driving,Driver,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549092,Dangerous driving,Driver,NAN
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549093,Dangerous driving,Driver,NAN
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549094,Dangerous driving,Driver,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549095,Dangerous driving,Driver,NAN
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549096,Dangerous driving,Driver,NAN
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549097,Dangerous driving,Driver,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549098,Dangerous driving,Driver,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549099,Dangerous driving,Driver,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549100,IPC,Rider,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549101,IPC,Driver,NAN
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549102,IPC,Driver,NAN
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549103,IPC,Driver,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549104,IPC,Driver,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549105,IPC,Rider,NAN
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549106,SIPC,Driver,NAN
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549107,Wrong vehicle,Driver,NAN
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549108,Account sharing,DP,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549109,Account sharing,Driver,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549110,Account sharing,DP,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549111,Account sharing,Driver,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549112,Account sharing,DP,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549113,Account sharing,DP,Rejected
09-21-2024,https://jira.uberinternal.com/browse/DACT-6549114,Account sharing,Driver,Rejected
09-22-2024,https://jira.uberinternal.com/browse/DACT-6549115,Account sharing,DP,Rejected
09-22-2024,https://jira.uberinternal.com/browse/DACT-6549116,IPC,Rider,Rejected
09-22-2024,https://jira.uberinternal.com/browse/DACT-6549117,IPC,Driver,Rejected
09-22-2024,https://jira.uberinternal.com/browse/DACT-6549118,IPC,Driver,NAN
09-22-2024,https://jira.uberinternal.com/browse/DACT-6549119,Extra Passenger,Driver,Rejected
09-22-2024,https://jira.uberinternal.com/browse/DACT-6549120,Extra Passenger,Driver,NAN
09-22-2024,https://jira.uberinternal.com/browse/DACT-6549121,Extra Passenger,Driver,Rejected
09-22-2024,https://jira.uberinternal.com/browse/DACT-6549122,Dangerous driving,Driver,NAN
09-22-2024,https://jira.uberinternal.com/browse/DACT-6549123,Dangerous driving,Driver,Rejected
